"x","y","country","gender"
3783.61282094876,0.000146675103838419,"United Kingdom","all"
3853.42114379336,0.000147990484533487,"United Kingdom","all"
3923.22946663796,0.000149170877688272,"United Kingdom","all"
3993.03778948256,0.000150183541382737,"United Kingdom","all"
4062.84611232715,0.000151005773755827,"United Kingdom","all"
4132.65443517175,0.000151626832612294,"United Kingdom","all"
4202.46275801635,0.000152047803077339,"United Kingdom","all"
4272.27108086095,0.000152280561409393,"United Kingdom","all"
4342.07940370554,0.000152346427344477,"United Kingdom","all"
4411.88772655014,0.000152274303558085,"United Kingdom","all"
4481.69604939474,0.000152097704257516,"United Kingdom","all"
4551.50437223934,0.000151850353506829,"United Kingdom","all"
4621.31269508394,0.000151560807029449,"United Kingdom","all"
4691.12101792853,0.000151247343974781,"United Kingdom","all"
4760.92934077313,0.000150914704061241,"United Kingdom","all"
4830.73766361773,0.000150553874272482,"United Kingdom","all"
4900.54598646233,0.000150145180140808,"United Kingdom","all"
4970.35430930692,0.000149663822719199,"United Kingdom","all"
5040.16263215152,0.000149079554617639,"United Kingdom","all"
5109.97095499612,0.000148380778255671,"United Kingdom","all"
5179.77927784072,0.000147563839141199,"United Kingdom","all"
5249.58760068531,0.000146635254468075,"United Kingdom","all"
5319.39592352991,0.000145610855402979,"United Kingdom","all"
5389.20424637451,0.00014451243499537,"United Kingdom","all"
5459.01256921911,0.00014336249521194,"United Kingdom","all"
5528.8208920637,0.000142177490791251,"United Kingdom","all"
5598.6292149083,0.000140961021661177,"United Kingdom","all"
5668.4375377529,0.00013969943269528,"United Kingdom","all"
5738.2458605975,0.000138362381809399,"United Kingdom","all"
5808.05418344209,0.000136909620597765,"United Kingdom","all"
5877.86250628669,0.000135302754845661,"United Kingdom","all"
5947.67082913129,0.00013351816580179,"United Kingdom","all"
6017.47915197589,0.000131555977488193,"United Kingdom","all"
6087.28747482048,0.000129440962334256,"United Kingdom","all"
6157.09579766508,0.000127214521905659,"United Kingdom","all"
6226.90412050968,0.000124919675277907,"United Kingdom","all"
6296.71244335428,0.000122593017051086,"United Kingdom","all"
6366.52076619887,0.000120251038515786,"United Kingdom","all"
6436.32908904347,0.000117898314053827,"United Kingdom","all"
6506.13741188807,0.000115539135569611,"United Kingdom","all"
6575.94573473267,0.000113186320173186,"United Kingdom","all"
6645.75405757726,0.000110864351441399,"United Kingdom","all"
6715.56238042186,0.000108605877487548,"United Kingdom","all"
6785.37070326646,0.000106443836046114,"United Kingdom","all"
6855.17902611106,0.00010440305368665,"United Kingdom","all"
6924.98734895565,0.000102494635563796,"United Kingdom","all"
6994.79567180025,0.000100714520596287,"United Kingdom","all"
7064.60399464485,9.904548486606e-05,"United Kingdom","all"
7134.41231748945,9.74607142512301e-05,"United Kingdom","all"
7204.22064033404,9.59272068097435e-05,"United Kingdom","all"
7274.02896317864,9.44082847266334e-05,"United Kingdom","all"
7343.83728602324,9.28655621506896e-05,"United Kingdom","all"
7413.64560886784,9.12584956270037e-05,"United Kingdom","all"
7483.45393171243,8.9549313261118e-05,"United Kingdom","all"
7553.26225455703,8.77164519613557e-05,"United Kingdom","all"
7623.07057740163,8.57491094383967e-05,"United Kingdom","all"
7692.87890024623,8.36530421642667e-05,"United Kingdom","all"
7762.68722309082,8.14519439762462e-05,"United Kingdom","all"
7832.49554593542,7.91856479234396e-05,"United Kingdom","all"
7902.30386878002,7.69045840232936e-05,"United Kingdom","all"
7972.11219162462,7.46611535024208e-05,"United Kingdom","all"
8041.92051446922,7.25000918592333e-05,"United Kingdom","all"
8111.72883731381,7.04507341520092e-05,"United Kingdom","all"
8181.53716015841,6.85237581517842e-05,"United Kingdom","all"
8251.34548300301,6.67134053707303e-05,"United Kingdom","all"
8321.15380584761,6.50039737703077e-05,"United Kingdom","all"
8390.9621286922,6.33775733556462e-05,"United Kingdom","all"
8460.7704515368,6.18196942898575e-05,"United Kingdom","all"
8530.5787743814,6.03203931701856e-05,"United Kingdom","all"
8600.387097226,5.88717155986432e-05,"United Kingdom","all"
8670.19542007059,5.74621020410679e-05,"United Kingdom","all"
8740.00374291519,5.60696508771788e-05,"United Kingdom","all"
8809.81206575979,5.46704383947578e-05,"United Kingdom","all"
8879.62038860439,5.32403565316656e-05,"United Kingdom","all"
8949.42871144898,5.17599964800093e-05,"United Kingdom","all"
9019.23703429358,5.02179447615659e-05,"United Kingdom","all"
9089.04535713818,4.86118629638689e-05,"United Kingdom","all"
9158.85367998278,4.69479588310038e-05,"United Kingdom","all"
9228.66200282737,4.523995175506e-05,"United Kingdom","all"
9298.47032567197,4.35082898016039e-05,"United Kingdom","all"
9368.27864851657,4.1779592969753e-05,"United Kingdom","all"
9438.08697136117,4.00856644414476e-05,"United Kingdom","all"
9507.89529420576,3.8461338304027e-05,"United Kingdom","all"
9577.70361705036,3.69409416079662e-05,"United Kingdom","all"
9647.51193989496,3.55538979547945e-05,"United Kingdom","all"
9717.32026273956,3.43205152997877e-05,"United Kingdom","all"
9787.12858558415,3.32489920449536e-05,"United Kingdom","all"
9856.93690842875,3.23425191023173e-05,"United Kingdom","all"
9926.74523127335,3.1571595438798e-05,"United Kingdom","all"
9996.55355411795,3.09061096880484e-05,"United Kingdom","all"
10066.3618769625,3.03111198162721e-05,"United Kingdom","all"
10136.1701998071,2.97506708201403e-05,"United Kingdom","all"
10205.9785226517,2.91922001789206e-05,"United Kingdom","all"
10275.7868454963,2.86100011471302e-05,"United Kingdom","all"
10345.5951683409,2.7986936668237e-05,"United Kingdom","all"
10415.4034911855,2.73140514280798e-05,"United Kingdom","all"
10485.2118140301,2.65884423925265e-05,"United Kingdom","all"
10555.0201368747,2.58104240312893e-05,"United Kingdom","all"
10624.8284597193,2.4981328945362e-05,"United Kingdom","all"
10694.6367825639,2.41030101641642e-05,"United Kingdom","all"
10764.4451054085,2.31793010238318e-05,"United Kingdom","all"
10834.2534282531,2.2218658236368e-05,"United Kingdom","all"
10904.0617510977,2.12364455379004e-05,"United Kingdom","all"
10973.8700739423,2.02552413003259e-05,"United Kingdom","all"
11043.6783967869,1.93049500147891e-05,"United Kingdom","all"
11113.4867196315,1.84134240476166e-05,"United Kingdom","all"
11183.2950424761,1.75991384818423e-05,"United Kingdom","all"
11253.1033653207,1.68711319145723e-05,"United Kingdom","all"
11322.9116881653,1.62284885924577e-05,"United Kingdom","all"
11392.7200110099,1.56628978425691e-05,"United Kingdom","all"
11462.5283338545,1.5162287826283e-05,"United Kingdom","all"
11532.3366566991,1.47140196398693e-05,"United Kingdom","all"
11602.1449795437,1.43067123935603e-05,"United Kingdom","all"
11671.9533023883,1.39306275628296e-05,"United Kingdom","all"
11741.7616252329,1.35772029241928e-05,"United Kingdom","all"
11811.5699480775,1.32385110627551e-05,"United Kingdom","all"
11881.3782709221,1.29071443092868e-05,"United Kingdom","all"
11951.1865937667,1.25765620565033e-05,"United Kingdom","all"
12020.9949166113,1.22416068513462e-05,"United Kingdom","all"
12090.8032394559,1.18988864575465e-05,"United Kingdom","all"
12160.6115623005,1.15469522311914e-05,"United Kingdom","all"
12230.4198851451,1.11862466894774e-05,"United Kingdom","all"
12300.2282079897,1.08200129411634e-05,"United Kingdom","all"
12370.0365308343,1.04536032855144e-05,"United Kingdom","all"
12439.8448536789,1.00928731200354e-05,"United Kingdom","all"
12509.6531765235,9.74284790471547e-06,"United Kingdom","all"
12579.4614993681,9.40611363083999e-06,"United Kingdom","all"
12649.2698222127,9.08206983479009e-06,"United Kingdom","all"
12719.0781450573,8.76755415138184e-06,"United Kingdom","all"
12788.8864679018,8.45866168499535e-06,"United Kingdom","all"
12858.6947907464,8.15293594710331e-06,"United Kingdom","all"
12928.503113591,7.85087213220479e-06,"United Kingdom","all"
12998.3114364356,7.55598375236181e-06,"United Kingdom","all"
13068.1197592802,7.27338033850761e-06,"United Kingdom","all"
13137.9280821248,7.00752753012568e-06,"United Kingdom","all"
13207.7364049694,6.76024198089854e-06,"United Kingdom","all"
13277.544727814,6.52982458333311e-06,"United Kingdom","all"
13347.3530506586,6.31165126893572e-06,"United Kingdom","all"
13417.1613735032,6.09986107571823e-06,"United Kingdom","all"
13486.9696963478,5.88909390789141e-06,"United Kingdom","all"
13556.7780191924,5.67656791232397e-06,"United Kingdom","all"
13626.586342037,5.46245064649385e-06,"United Kingdom","all"
13696.3946648816,5.24909524223893e-06,"United Kingdom","all"
13766.2029877262,5.04024992935235e-06,"United Kingdom","all"
13836.0113105708,4.84013737861803e-06,"United Kingdom","all"
13905.8196334154,4.65252960357964e-06,"United Kingdom","all"
13975.62795626,4.47994162520882e-06,"United Kingdom","all"
14045.4362791046,4.32311572117428e-06,"United Kingdom","all"
14115.2446019492,4.18096719071895e-06,"United Kingdom","all"
14185.0529247938,4.05104678966446e-06,"United Kingdom","all"
14254.8612476384,3.93037081124091e-06,"United Kingdom","all"
14324.669570483,3.81628454284053e-06,"United Kingdom","all"
14394.4778933276,3.70698214014002e-06,"United Kingdom","all"
14464.2862161722,3.60146511107954e-06,"United Kingdom","all"
14534.0945390168,3.49902610951391e-06,"United Kingdom","all"
14603.9028618614,3.39863576718481e-06,"United Kingdom","all"
14673.711184706,3.29862350170111e-06,"United Kingdom","all"
14743.5195075506,3.1972964387944e-06,"United Kingdom","all"
14813.3278303952,3.09420487562877e-06,"United Kingdom","all"
14883.1361532398,2.99073176900061e-06,"United Kingdom","all"
14952.9444760844,2.89004531803879e-06,"United Kingdom","all"
15022.752798929,2.79618294604177e-06,"United Kingdom","all"
15092.5611217736,2.71262259898059e-06,"United Kingdom","all"
15162.3694446182,2.64096534176169e-06,"United Kingdom","all"
15232.1777674628,2.58030419380495e-06,"United Kingdom","all"
15301.9860903074,2.52753125615526e-06,"United Kingdom","all"
15371.794413152,2.47841487348148e-06,"United Kingdom","all"
15441.6027359966,2.42896847143369e-06,"United Kingdom","all"
15511.4110588412,2.37656667910277e-06,"United Kingdom","all"
15581.2193816858,2.32044470317898e-06,"United Kingdom","all"
15651.0277045303,2.26152552090962e-06,"United Kingdom","all"
15720.8360273749,2.20178931858729e-06,"United Kingdom","all"
15790.6443502195,2.14350949874766e-06,"United Kingdom","all"
15860.4526730641,2.08883884242006e-06,"United Kingdom","all"
15930.2609959087,2.03883134206132e-06,"United Kingdom","all"
16000.0693187533,1.99348931958967e-06,"United Kingdom","all"
16069.8776415979,1.95197114787923e-06,"United Kingdom","all"
16139.6859644425,1.91268079948952e-06,"United Kingdom","all"
16209.4942872871,1.87354104432825e-06,"United Kingdom","all"
16279.3026101317,1.83238672484158e-06,"United Kingdom","all"
16349.1109329763,1.78743198545085e-06,"United Kingdom","all"
16418.9192558209,1.73771550361946e-06,"United Kingdom","all"
16488.7275786655,1.68339540598154e-06,"United Kingdom","all"
16558.5359015101,1.62577408943213e-06,"United Kingdom","all"
16628.3442243547,1.56699413458856e-06,"United Kingdom","all"
16698.1525471993,1.50945099497581e-06,"United Kingdom","all"
16767.9608700439,1.45508418212665e-06,"United Kingdom","all"
16837.7691928885,1.40478816017838e-06,"United Kingdom","all"
16907.5775157331,1.35818022398756e-06,"United Kingdom","all"
16977.3858385777,1.3138534731421e-06,"United Kingdom","all"
17047.1941614223,1.27002904191376e-06,"United Kingdom","all"
17117.0024842669,1.22545195890961e-06,"United Kingdom","all"
17186.8108071115,1.1802223654932e-06,"United Kingdom","all"
17256.6191299561,1.1355442703206e-06,"United Kingdom","all"
17326.4274528007,1.09310619276933e-06,"United Kingdom","all"
17396.2357756453,1.05425806348697e-06,"United Kingdom","all"
17466.0440984899,1.01933530854608e-06,"United Kingdom","all"
17535.8524213345,9.87418333665412e-07,"United Kingdom","all"
17605.6607441791,9.56619473235853e-07,"United Kingdom","all"
17675.4690670237,9.24768025452794e-07,"United Kingdom","all"
17745.2773898683,8.90212509679202e-07,"United Kingdom","all"
17815.0857127129,8.52433793925388e-07,"United Kingdom","all"
17884.8940355575,8.12259548302165e-07,"United Kingdom","all"
17954.7023584021,7.71634700956201e-07,"United Kingdom","all"
18024.5106812467,7.33058948186095e-07,"United Kingdom","all"
18094.3190040913,6.98892641317958e-07,"United Kingdom","all"
18164.1273269359,6.70740165643912e-07,"United Kingdom","all"
18233.9356497805,6.49164398991508e-07,"United Kingdom","all"
18303.7439726251,6.33458060522681e-07,"United Kingdom","all"
18373.5522954697,6.21551259528215e-07,"United Kingdom","all"
18443.3606183143,6.11459333835913e-07,"United Kingdom","all"
18513.1689411588,6.01532443589624e-07,"United Kingdom","all"
18582.9772640034,5.90831367055992e-07,"United Kingdom","all"
18652.785586848,5.79192038855264e-07,"United Kingdom","all"
18722.5939096926,5.669762366507e-07,"United Kingdom","all"
18792.4022325372,5.5463334033966e-07,"United Kingdom","all"
18862.2105553818,5.42272560118586e-07,"United Kingdom","all"
18932.0188782264,5.2943059377131e-07,"United Kingdom","all"
19001.827201071,5.15123562447838e-07,"United Kingdom","all"
19071.6355239156,4.98141347014432e-07,"United Kingdom","all"
19141.4438467602,4.77440707950416e-07,"United Kingdom","all"
19211.2521696048,4.52469249869657e-07,"United Kingdom","all"
19281.0604924494,4.23313140405538e-07,"United Kingdom","all"
19350.868815294,3.90668417967571e-07,"United Kingdom","all"
19420.6771381386,3.55721656955012e-07,"United Kingdom","all"
19490.4854609832,3.20141428601188e-07,"United Kingdom","all"
19560.2937838278,2.86002452221197e-07,"United Kingdom","all"
19630.1021066724,2.55373417120101e-07,"United Kingdom","all"
19699.910429517,2.30176744405845e-07,"United Kingdom","all"
19769.7187523616,2.11764467530764e-07,"United Kingdom","all"
19839.5270752062,2.00485487664858e-07,"United Kingdom","all"
19909.3353980508,1.95430559149888e-07,"United Kingdom","all"
19979.1437208954,1.94508336420621e-07,"United Kingdom","all"
20048.95204374,1.94892102457614e-07,"United Kingdom","all"
20118.7603665846,1.93732333094107e-07,"United Kingdom","all"
20188.5686894292,1.88918868320723e-07,"United Kingdom","all"
20258.3770122738,1.79647138719202e-07,"United Kingdom","all"
20328.1853351184,1.66608653762113e-07,"United Kingdom","all"
20397.993657963,1.51758609454318e-07,"United Kingdom","all"
20467.8019808076,1.37756358816137e-07,"United Kingdom","all"
20537.6103036522,1.27268732812556e-07,"United Kingdom","all"
20607.4186264968,1.22339336357714e-07,"United Kingdom","all"
20677.2269493414,1.24285078097204e-07,"United Kingdom","all"
20747.035272186,1.32497168414765e-07,"United Kingdom","all"
20816.8435950306,1.45410009095974e-07,"United Kingdom","all"
20886.6519178752,1.60849410531916e-07,"United Kingdom","all"
20956.4602407198,1.76340094987685e-07,"United Kingdom","all"
21026.2685635644,1.89522335997812e-07,"United Kingdom","all"
21096.076886409,1.98527672444848e-07,"United Kingdom","all"
21165.8852092536,2.02264230130381e-07,"United Kingdom","all"
21235.6935320982,2.00570572100086e-07,"United Kingdom","all"
21305.5018549428,1.94209420740652e-07,"United Kingdom","all"
21375.3101777873,1.84693238837458e-07,"United Kingdom","all"
21445.1185006319,1.73964674899858e-07,"United Kingdom","all"
21514.9268234765,1.63991798613524e-07,"United Kingdom","all"
21584.7351463211,1.56368536754851e-07,"United Kingdom","all"
21654.5434691657,1.52018795544588e-07,"United Kingdom","all"
21724.3517920103,1.51077595363721e-07,"United Kingdom","all"
21794.1601148549,1.52967578630294e-07,"United Kingdom","all"
21863.9684376995,1.56638184514493e-07,"United Kingdom","all"
21933.7767605441,1.60693445320006e-07,"United Kingdom","all"
22003.5850833887,1.63902786725556e-07,"United Kingdom","all"
22073.3934062333,1.65296694493705e-07,"United Kingdom","all"
22143.2017290779,1.64144907849252e-07,"United Kingdom","all"
22213.0100519225,1.59954017456318e-07,"United Kingdom","all"
22282.8183747671,1.52480884719181e-07,"United Kingdom","all"
22352.6266976117,1.41785397614461e-07,"United Kingdom","all"
22422.4350204563,1.28310623022375e-07,"United Kingdom","all"
22492.2433433009,1.12948080456128e-07,"United Kingdom","all"
22562.0516661455,9.7034762837747e-08,"United Kingdom","all"
22631.8599889901,8.22424068008942e-08,"United Kingdom","all"
22701.6683118347,7.0352865050719e-08,"United Kingdom","all"
22771.4766346793,6.29524255571706e-08,"United Kingdom","all"
22841.2849575239,6.11075129651073e-08,"United Kingdom","all"
22911.0932803685,6.50955851638995e-08,"United Kingdom","all"
22980.9016032131,7.42588109552645e-08,"United Kingdom","all"
23050.7099260577,8.70529866214877e-08,"United Kingdom","all"
23120.5182489023,1.01030929714748e-07,"United Kingdom","all"
23190.3265717469,1.135628534737e-07,"United Kingdom","all"
23260.1348945915,1.22603394302218e-07,"United Kingdom","all"
23329.9432174361,1.27000656095275e-07,"United Kingdom","all"
23399.7515402807,1.26764674842407e-07,"United Kingdom","all"
23469.5598631253,1.23038094036767e-07,"United Kingdom","all"
23539.3681859699,1.17756736319603e-07,"United Kingdom","all"
23609.1765088145,1.13082563783072e-07,"United Kingdom","all"
23678.9848316591,1.10767075149194e-07,"United Kingdom","all"
23748.7931545037,1.11632651262463e-07,"United Kingdom","all"
23818.6014773483,1.15330002639014e-07,"United Kingdom","all"
23888.4098001929,1.20447886975275e-07,"United Kingdom","all"
23958.2181230375,1.24941217384167e-07,"United Kingdom","all"
24028.0264458821,1.26741941498327e-07,"United Kingdom","all"
24097.8347687267,1.24360063838922e-07,"United Kingdom","all"
24167.6430915713,1.17292247496888e-07,"United Kingdom","all"
24237.4514144158,1.06119092393438e-07,"United Kingdom","all"
24307.2597372604,9.23365444314354e-08,"United Kingdom","all"
24377.068060105,7.81961746637464e-08,"United Kingdom","all"
24446.8763829496,6.55852005850087e-08,"United Kingdom","all"
24516.6847057942,5.59098732713736e-08,"United Kingdom","all"
24586.4930286388,4.98725850095272e-08,"United Kingdom","all"
24656.3013514834,4.74068018889084e-08,"United Kingdom","all"
24726.109674328,4.77622726022545e-08,"United Kingdom","all"
24795.9179971726,4.97179256420022e-08,"United Kingdom","all"
24865.7263200172,5.18817534399557e-08,"United Kingdom","all"
24935.5346428618,5.30167830736379e-08,"United Kingdom","all"
25005.3429657064,5.23191656559538e-08,"United Kingdom","all"
25075.151288551,4.95790784784725e-08,"United Kingdom","all"
25144.9596113956,4.51820677908865e-08,"United Kingdom","all"
25214.7679342402,3.99521942922784e-08,"United Kingdom","all"
25284.5762570848,3.48847478840659e-08,"United Kingdom","all"
25354.3845799294,3.08486518223466e-08,"United Kingdom","all"
25424.192902774,2.83454436102455e-08,"United Kingdom","all"
25494.0012256186,2.74469372219419e-08,"United Kingdom","all"
25563.8095484632,2.75836598901545e-08,"United Kingdom","all"
25633.6178713078,2.80236193373018e-08,"United Kingdom","all"
25703.4261941524,2.80858999217503e-08,"United Kingdom","all"
25773.234516997,2.73318154304527e-08,"United Kingdom","all"
25843.0428398416,2.5680955150107e-08,"United Kingdom","all"
25912.8511626862,2.34096244975677e-08,"United Kingdom","all"
25982.6594855308,2.1043242616685e-08,"United Kingdom","all"
26052.4678083754,1.91826902111627e-08,"United Kingdom","all"
26122.27613122,1.83178508117007e-08,"United Kingdom","all"
26192.0844540646,1.86792110489045e-08,"United Kingdom","all"
26261.8927769092,2.0164599699554e-08,"United Kingdom","all"
26331.7010997538,2.2358288077391e-08,"United Kingdom","all"
26401.5094225984,2.46377789305196e-08,"United Kingdom","all"
26471.317745443,2.63423092781981e-08,"United Kingdom","all"
26541.1260682876,2.69593904470761e-08,"United Kingdom","all"
26610.9343911322,2.62766449780876e-08,"United Kingdom","all"
26680.7427139768,2.44296688177345e-08,"United Kingdom","all"
26750.5510368214,2.19915698764915e-08,"United Kingdom","all"
26820.359359666,1.96787100326836e-08,"United Kingdom","all"
26890.1676825106,1.81259355728735e-08,"United Kingdom","all"
26959.9760053552,1.77472154955136e-08,"United Kingdom","all"
27029.7843281997,1.86297400188784e-08,"United Kingdom","all"
27099.5926510443,2.05141559313543e-08,"United Kingdom","all"
27169.4009738889,2.28629809099743e-08,"United Kingdom","all"
27239.2092967335,2.49993171356744e-08,"United Kingdom","all"
27309.0176195781,2.628013097476e-08,"United Kingdom","all"
27378.8259424227,2.62573035405455e-08,"United Kingdom","all"
27448.6342652673,2.47811254619384e-08,"United Kingdom","all"
27518.4425881119,2.20174800546553e-08,"United Kingdom","all"
27588.2509109565,1.8377823143951e-08,"United Kingdom","all"
27658.0592338011,1.43901949151579e-08,"United Kingdom","all"
27727.8675566457,1.05576950630076e-08,"United Kingdom","all"
27797.6758794903,7.25008438629426e-09,"United Kingdom","all"
27867.4842023349,4.67187010749983e-09,"United Kingdom","all"
27937.2925251795,2.8466840210978e-09,"United Kingdom","all"
28007.1008480241,1.63305533285274e-09,"United Kingdom","all"
28076.9091708687,8.81584868996144e-10,"United Kingdom","all"
28146.7174937133,4.47483125500533e-10,"United Kingdom","all"
28216.5258165579,2.13347396955696e-10,"United Kingdom","all"
28286.3341394025,9.54420726672981e-11,"United Kingdom","all"
28356.1424622471,4.00655196559466e-11,"United Kingdom","all"
28425.9507850917,1.59486324008909e-11,"United Kingdom","all"
28495.7591079363,6.60847262605124e-12,"United Kingdom","all"
28565.5674307809,4.56060813157732e-12,"United Kingdom","all"
28635.3757536255,7.93944633117757e-12,"United Kingdom","all"
28705.1840764701,1.94851249704945e-11,"United Kingdom","all"
28774.9923993147,4.78048028131087e-11,"United Kingdom","all"
28844.8007221593,1.10957008299653e-10,"United Kingdom","all"
28914.6090450039,2.42372001715388e-10,"United Kingdom","all"
28984.4173678485,4.98565169841583e-10,"United Kingdom","all"
29054.2256906931,9.69155670879896e-10,"United Kingdom","all"
29124.0340135377,1.80493011172171e-09,"United Kingdom","all"
29193.8423363823,3.14225454531202e-09,"United Kingdom","all"
29263.6506592269,5.11808437082683e-09,"United Kingdom","all"
29333.4589820715,7.80633210881321e-09,"United Kingdom","all"
29403.2673049161,1.11596647129516e-08,"United Kingdom","all"
29473.0756277607,1.49656080464341e-08,"United Kingdom","all"
29542.8839506053,1.8841368956996e-08,"United Kingdom","all"
29612.6922734499,2.22832758574665e-08,"United Kingdom","all"
29682.5005962945,2.47676132973697e-08,"United Kingdom","all"
29752.3089191391,2.58772418873136e-08,"United Kingdom","all"
29822.1172419837,2.54133789390083e-08,"United Kingdom","all"
29891.9255648282,2.34526583855883e-08,"United Kingdom","all"
29961.7338876728,2.03275304059987e-08,"United Kingdom","all"
30031.5422105174,1.65363007223657e-08,"United Kingdom","all"
30101.350533362,1.26152110792793e-08,"United Kingdom","all"
30171.1588562066,9.01697151158948e-09,"United Kingdom","all"
30240.9671790512,6.03299273390419e-09,"United Kingdom","all"
30310.7755018958,3.81323756887640e-09,"United Kingdom","all"
30380.5838247404,2.27269624395463e-09,"United Kingdom","all"
30450.392147585,1.27549521638148e-09,"United Kingdom","all"
30520.2004704296,6.73616994606528e-10,"United Kingdom","all"
30590.0087932742,3.34445800548773e-10,"United Kingdom","all"
30659.8171161188,1.55923609430406e-10,"United Kingdom","all"
30729.6254389634,6.81742153372185e-11,"United Kingdom","all"
30799.433761808,2.79183732290732e-11,"United Kingdom","all"
30869.2420846526,1.06950235573887e-11,"United Kingdom","all"
30939.0504074972,3.82821323771263e-12,"United Kingdom","all"
31008.8587303418,1.27904986581205e-12,"United Kingdom","all"
31078.6670531864,3.98536641450387e-13,"United Kingdom","all"
31148.475376031,1.15720139053958e-13,"United Kingdom","all"
31218.2836988756,3.12921034556765e-14,"United Kingdom","all"
31288.0920217202,7.87624841537706e-15,"United Kingdom","all"
31357.9003445648,1.8444996347681e-15,"United Kingdom","all"
31427.7086674094,4.01751009034252e-16,"United Kingdom","all"
31497.516990254,9.09983722180903e-17,"United Kingdom","all"
31567.3253130986,2.03099668455212e-17,"United Kingdom","all"
31637.1336359432,4.1643648150558e-18,"United Kingdom","all"
31706.9419587878,7.77775659084983e-19,"United Kingdom","all"
31776.7502816324,1.30209001254486e-19,"United Kingdom","all"
31846.558604477,1.54817401385009e-20,"United Kingdom","all"
31916.3669273216,0,"United Kingdom","all"
31986.1752501662,3.111318615656e-20,"United Kingdom","all"
32055.9835730108,2.85158059160158e-19,"United Kingdom","all"
32125.7918958554,1.78138810471391e-18,"United Kingdom","all"
32195.6002187,9.80727191177786e-18,"United Kingdom","all"
32265.4085415446,4.98162544199213e-17,"United Kingdom","all"
32335.2168643892,2.34564580791629e-16,"United Kingdom","all"
32405.0251872338,1.02480785915354e-15,"United Kingdom","all"
32474.8335100784,4.15907420320497e-15,"United Kingdom","all"
32544.641832923,1.57013103150203e-14,"United Kingdom","all"
32614.4501557676,5.52472501898914e-14,"United Kingdom","all"
32684.2584786122,1.89613105456522e-13,"United Kingdom","all"
32754.0668014567,6.49116006061567e-13,"United Kingdom","all"
32823.8751243013,2.06824221577148e-12,"United Kingdom","all"
32893.6834471459,6.13663858773775e-12,"United Kingdom","all"
32963.4917699905,1.6965976684451e-11,"United Kingdom","all"
33033.3000928351,4.37383690016959e-11,"United Kingdom","all"
33103.1084156797,1.05231475958916e-10,"United Kingdom","all"
33172.9167385243,2.36503080480734e-10,"United Kingdom","all"
33242.7250613689,4.97028773812021e-10,"United Kingdom","all"
33312.5333842135,9.77795863240631e-10,"United Kingdom","all"
33382.3417070581,1.80263298436333e-09,"United Kingdom","all"
33452.1500299027,3.11748838912093e-09,"United Kingdom","all"
33521.9583527473,5.06210805831851e-09,"United Kingdom","all"
33591.7666755919,7.72309015474999e-09,"United Kingdom","all"
33661.5749984365,1.10757869201939e-08,"United Kingdom","all"
33731.3833212811,1.4932802074265e-08,"United Kingdom","all"
33801.1916441257,1.89240548282152e-08,"United Kingdom","all"
33870.9999669703,2.25218030913222e-08,"United Kingdom","all"
33940.8082898149,2.50754694067236e-08,"United Kingdom","all"
34010.6166126595,2.61733459890162e-08,"United Kingdom","all"
34080.4249355041,2.56329335614817e-08,"United Kingdom","all"
34150.2332583487,2.35701223405709e-08,"United Kingdom","all"
34220.0415811933,2.03588246429418e-08,"United Kingdom","all"
34289.8499040379,1.65220479224783e-08,"United Kingdom","all"
34359.6582268825,1.2597102888382e-08,"United Kingdom","all"
34429.4665497271,9.02056914171664e-09,"United Kingdom","all"
34499.2748725717,6.06336280128896e-09,"United Kingdom","all"
34569.0831954163,3.82287261466825e-09,"United Kingdom","all"
34638.8915182609,2.25885880606232e-09,"United Kingdom","all"
34708.6998411055,1.24971153310198e-09,"United Kingdom","all"
34778.5081639501,6.46764174162837e-10,"United Kingdom","all"
34848.3164867947,3.12828429722069e-10,"United Kingdom","all"
-996.887330905232,6.76264635351087e-08,"United Kingdom","female"
-926.401316284664,1.27165366464494e-07,"United Kingdom","female"
-855.915301664095,2.28965253795443e-07,"United Kingdom","female"
-785.429287043527,3.9519597743057e-07,"United Kingdom","female"
-714.943272422958,6.54648185812271e-07,"United Kingdom","female"
-644.45725780239,1.04201237596644e-06,"United Kingdom","female"
-573.971243181822,1.59559236831795e-06,"United Kingdom","female"
-503.485228561253,2.35321997526439e-06,"United Kingdom","female"
-432.999213940685,3.34653801184569e-06,"United Kingdom","female"
-362.513199320116,4.61097280255421e-06,"United Kingdom","female"
-292.027184699548,6.12846415017244e-06,"United Kingdom","female"
-221.541170078979,7.86651693986572e-06,"United Kingdom","female"
-151.055155458411,9.77555278888026e-06,"United Kingdom","female"
-80.5691408378427,1.17924415872651e-05,"United Kingdom","female"
-10.0831262172743,1.38507277476192e-05,"United Kingdom","female"
60.4028884032942,1.58920980433756e-05,"United Kingdom","female"
130.888903023863,1.78766156004463e-05,"United Kingdom","female"
201.374917644431,1.97895038773285e-05,"United Kingdom","female"
271.860932264999,2.16430730042399e-05,"United Kingdom","female"
342.346946885568,2.34735060536102e-05,"United Kingdom","female"
412.832961506136,2.53333726270699e-05,"United Kingdom","female"
483.318976126705,2.72816354387588e-05,"United Kingdom","female"
553.804990747273,2.9373367402403e-05,"United Kingdom","female"
624.291005367841,3.16561509745286e-05,"United Kingdom","female"
694.77701998841,3.41633312570994e-05,"United Kingdom","female"
